phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
1.184	0.847	0.315	0.787	-0.323	6.036	5.723	-1.918	1.304	0.761	0.201	0.734
1.174	0.848	0.346	0.773	-0.327	6.043	5.723	-1.939	1.263	0.756	0.229	0.721
1.166	0.846	0.327	0.781	-0.327	6.043	5.723	-1.939	1.287	0.758	0.212	0.728
1.158	0.849	0.347	0.775	0.000	0.000	0.000	0.000	1.263	0.759	0.230	0.723
1.158	0.859	0.322	0.797	0.000	0.000	0.000	0.000	1.299	0.772	0.207	0.744
1.165	0.863	0.234	0.830	0.000	0.000	0.000	0.000	1.411	0.786	0.125	0.776
1.189	0.863	0.197	0.840	0.000	0.000	0.000	0.000	1.455	0.790	0.091	0.785
1.205	0.859	0.255	0.820	0.326	5.992	5.676	-1.918	1.384	0.780	0.145	0.766
1.214	0.866	0.328	0.801	0.326	5.992	5.676	-1.918	1.293	0.778	0.213	0.748
1.216	0.857	0.379	0.768	0.326	5.992	5.676	-1.918	1.222	0.762	0.260	0.716
1.215	0.861	0.323	0.798	0.326	5.992	5.676	-1.918	1.299	0.773	0.208	0.745
1.225	0.872	0.270	0.829	0.326	5.992	5.676	-1.918	1.368	0.791	0.159	0.775
1.239	0.864	0.151	0.851	0.326	5.992	5.676	-1.918	1.511	0.797	0.048	0.796
1.256	0.855	0.212	0.828	0.326	5.992	5.676	-1.918	1.436	0.780	0.105	0.773
1.270	0.851	0.253	0.812	0.326	5.992	5.676	-1.918	1.384	0.771	0.143	0.758
1.260	0.855	0.274	0.810	0.000	0.000	0.000	0.000	1.298	0.768	0.207	0.740
1.260	0.855	0.274	0.810	0.000	0.000	0.000	0.000	1.360	0.773	0.162	0.756
1.252	0.861	0.236	0.827	0.000	0.000	0.000	0.000	1.408	0.783	0.127	0.773
1.242	0.844	0.377	0.755	0.000	0.000	0.000	0.000	1.260	0.756	0.231	0.720
1.237	0.857	0.408	0.753	0.000	0.000	0.000	0.000	1.183	0.758	0.287	0.702
1.221	0.854	0.400	0.754	0.000	0.000	0.000	0.000	1.192	0.757	0.280	0.703
1.193	0.855	0.410	0.751	0.097	5.703	5.676	-0.553	1.179	0.757	0.289	0.700
1.179	0.861	0.315	0.801	0.097	5.703	5.676	-0.553	1.308	0.775	0.201	0.748
1.189	0.871	0.000	0.871	0.298	4.100	3.919	1.205	1.685	0.821	-0.094	0.816
1.208	0.854	0.238	0.820	0.298	4.100	3.919	1.205	1.404	0.777	0.129	0.766
1.217	0.848	0.246	0.811	-0.298	4.100	3.919	1.205	1.393	0.769	0.136	0.757
1.224	0.853	0.198	0.829	-0.298	4.100	3.919	1.205	1.452	0.779	0.092	0.774
1.232	0.856	0.330	0.789	-0.298	4.100	3.919	1.205	1.287	0.767	0.215	0.736
1.242	0.855	0.322	0.792	0.625	2.730	2.213	1.598	1.298	0.767	0.207	0.739
1.243	0.848	0.404	0.745	0.640	2.676	2.147	1.598	1.184	0.749	0.283	0.694
1.247	0.845	0.329	0.778	0.640	2.676	2.147	1.598	1.285	0.756	0.213	0.725
1.273	0.841	0.179	0.822	0.640	2.676	2.147	1.598	1.475	0.771	0.074	0.767
1.309	0.878	0.000	0.878	0.652	2.641	2.100	1.602	1.685	0.828	-0.094	0.823
1.323	0.856	0.207	0.831	0.653	2.644	2.100	1.606	1.687	0.812	-0.094	0.807
1.321	0.850	0.263	0.808	0.653	2.644	2.100	1.606	1.372	0.769	0.152	0.754
1.323	0.857	0.208	0.831	0.000	0.000	0.000	0.000	1.441	0.783	0.101	0.776
1.340	0.870	0.000	0.870	0.000	0.000	0.000	0.000	1.686	0.820	-0.094	0.815
1.373	0.881	0.000	0.881	0.000	0.000	0.000	0.000	1.684	0.831	-0.094	0.826
1.459	0.882	0.000	0.882	0.000	0.000	0.000	0.000	1.683	0.840	-0.094	0.835
1.485	0.893	0.000	0.893	0.000	0.000	0.000	0.000	1.683	0.843	-0.094	0.838
1.488	0.875	0.000	0.875	0.000	0.000	0.000	0.000	1.685	0.825	-0.094	0.820
1.473	0.873	0.157	0.859	0.000	0.000	0.000	0.000	1.505	0.806	0.053	0.804
1.462	0.868	0.262	0.828	0.000	0.000	0.000	0.000	1.420	0.800	0.120	0.791
1.462	0.868	0.262	0.828	0.000	0.000	0.000	0.000	1.420	0.800	0.120	0.791
1.446	0.854	0.363	0.773	0.000	0.000	0.000	0.000	1.243	0.761	0.245	0.721
1.419	0.849	0.332	0.782	0.654	2.646	2.100	1.610	1.283	0.760	0.216	0.729
1.377	0.858	0.335	0.790	0.654	2.646	2.100	1.610	1.282	0.769	0.219	0.737
1.296	0.875	0.298	0.823	-0.643	2.683	2.147	1.610	1.230	0.771	0.258	0.727
1.254	0.871	0.346	0.800	-0.643	2.683	2.147	1.610	1.272	0.782	0.230	0.747
1.215	0.870	0.322	0.808	-0.643	2.683	2.147	1.610	1.303	0.783	0.207	0.755
1.188	0.863	0.377	0.776	-0.629	2.737	2.213	1.610	1.227	0.769	0.259	0.724
1.159	0.859	0.435	0.740	-0.629	2.737	2.213	1.610	1.146	0.757	0.312	0.690
1.141	0.866	0.364	0.786	-0.629	2.737	2.213	1.610	1.247	0.774	0.246	0.734
1.132	0.860	0.411	0.755	-0.042	3.973	3.970	-0.167	1.180	0.761	0.290	0.704
1.130	0.850	0.351	0.774	-0.042	3.973	3.970	-0.167	1.257	0.759	0.234	0.722
1.136	0.846	0.285	0.796	-0.042	3.973	3.970	-0.167	1.342	0.762	0.173	0.742
1.149	0.848	0.245	0.811	-0.042	3.973	3.970	-0.167	1.394	0.769	0.135	0.757
1.173	0.863	0.152	0.850	-0.328	5.995	5.676	-1.929	1.509	0.797	0.049	0.795
1.195	0.862	0.235	0.829	-0.328	5.995	5.676	-1.929	1.410	0.785	0.126	0.775
1.204	0.861	0.261	0.820	-0.328	5.995	5.676	-1.929	1.377	0.781	0.150	0.766
1.211	0.859	0.281	0.811	-0.328	5.995	5.676	-1.929	1.351	0.776	0.169	0.757
1.227	0.847	0.324	0.782	0.000	0.000	0.000	0.000	1.292	0.758	0.209	0.729
1.238	0.844	0.340	0.772	0.000	0.000	0.000	0.000	1.269	0.753	0.224	0.719
1.251	0.848	0.321	0.784	0.000	0.000	0.000	0.000	1.296	0.759	0.206	0.731
1.260	0.867	0.305	0.811	0.328	5.995	5.676	-1.929	1.323	0.782	0.192	0.758
1.282	0.886	0.000	0.886	0.328	5.995	5.676	-1.929	1.683	0.836	-0.094	0.831
1.305	0.876	0.000	0.876	0.328	5.995	5.676	-1.929	1.685	0.826	-0.094	0.821
1.313	0.872	0.150	0.859	0.328	5.995	5.676	-1.929	1.512	0.805	0.047	0.804
1.305	0.864	0.274	0.819	0.000	0.000	0.000	0.000	1.361	0.782	0.163	0.765
1.298	0.854	0.297	0.800	0.000	0.000	0.000	0.000	1.329	0.769	0.184	0.747
1.288	0.856	0.343	0.784	0.000	0.000	0.000	0.000	1.269	0.760	0.226	0.726
1.280	0.855	0.395	0.758	0.000	0.000	0.000	0.000	1.200	0.759	0.275	0.707
1.267	0.853	0.416	0.744	0.000	0.000	0.000	0.000	1.170	0.753	0.294	0.693
1.215	0.851	0.380	0.761	0.000	0.000	0.000	0.000	1.209	0.754	0.267	0.705
1.178	0.845	0.355	0.767	0.000	0.000	0.000	0.000	1.249	0.754	0.238	0.715
1.145	0.844	0.340	0.772	0.000	0.000	0.000	0.000	1.269	0.753	0.224	0.719
1.133	0.852	0.287	0.802	0.000	0.000	0.000	0.000	1.341	0.768	0.175	0.748
1.133	0.855	0.264	0.813	0.000	0.000	0.000	0.000	1.372	0.774	0.153	0.759
1.129	0.852	0.357	0.774	0.000	0.000	0.000	0.000	1.250	0.761	0.240	0.722
1.129	0.853	0.368	0.769	0.000	0.000	0.000	0.000	1.235	0.759	0.250	0.717
1.128	0.850	0.406	0.746	0.000	0.000	0.000	0.000	1.182	0.751	0.285	0.695
1.123	0.843	0.435	0.722	0.000	0.000	0.000	0.000	1.136	0.741	0.312	0.672
1.120	0.844	0.421	0.731	0.000	0.000	0.000	0.000	1.157	0.744	0.299	0.681
1.115	0.850	0.443	0.726	0.000	0.000	0.000	0.000	1.129	0.748	0.320	0.676
1.105	0.860	0.370	0.776	0.000	0.000	0.000	0.000	1.265	0.773	0.233	0.737
1.098	0.853	0.375	0.766	0.000	0.000	0.000	0.000	1.227	0.759	0.256	0.714
1.088	0.851	0.421	0.739	0.000	0.000	0.000	0.000	1.161	0.751	0.299	0.689
1.081	0.858	0.410	0.754	0.000	0.000	0.000	0.000	1.181	0.760	0.289	0.703
1.075	0.854	0.443	0.730	0.000	0.000	0.000	0.000	1.131	0.752	0.320	0.680
1.081	0.863	0.367	0.781	0.000	0.000	0.000	0.000	1.242	0.770	0.249	0.729
1.111	0.868	0.297	0.815	0.328	5.995	5.676	-1.929	1.342	0.785	0.178	0.765
1.111	0.868	0.297	0.815	0.328	5.995	5.676	-1.929	1.334	0.784	0.184	0.762
1.131	0.865	0.227	0.835	-0.328	5.995	5.676	-1.929	1.420	0.790	0.119	0.781
1.137	0.853	0.288	0.803	-0.328	5.995	5.676	-1.929	1.341	0.769	0.175	0.749
1.145	0.857	0.308	0.799	-0.328	5.995	5.676	-1.929	1.316	0.771	0.194	0.746
1.153	0.860	0.296	0.808	-0.328	5.995	5.676	-1.929	1.333	0.777	0.183	0.755
1.183	0.850	0.272	0.806	-0.328	5.995	5.676	-1.929	1.342	0.770	0.175	0.750
1.196	0.839	0.365	0.756	-0.328	5.995	5.676	-1.929	1.233	0.746	0.247	0.704
1.197	0.841	0.360	0.760	-0.328	5.995	5.676	-1.929	1.241	0.748	0.242	0.708
1.190	0.849	0.367	0.765	-0.328	5.995	5.676	-1.929	1.235	0.755	0.249	0.713
1.185	0.852	0.321	0.789	-0.328	5.995	5.676	-1.929	1.298	0.764	0.206	0.736
1.181	0.854	0.266	0.812	-0.328	5.995	5.676	-1.929	1.369	0.774	0.155	0.758
1.195	0.868	0.311	0.811	-0.331	6.002	5.676	-1.949	1.456	0.791	0.091	0.786
1.194	0.867	0.325	0.804	-0.331	6.002	5.676	-1.949	1.298	0.780	0.210	0.751
1.190	0.866	0.335	0.798	-0.331	6.118	5.786	-1.986	1.285	0.777	0.219	0.745
