phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.276	0.929	0.909	0.186	-0.096	0.655	0.652	-0.063	-0.077	0.779	0.777	-0.060
0.269	0.936	0.913	0.203	-0.096	0.655	0.652	-0.063	-0.076	0.785	0.783	-0.060
0.247	0.936	0.891	0.284	-0.096	0.655	0.652	-0.063	-0.076	0.787	0.785	-0.060
0.249	0.943	0.900	0.284	-0.096	0.655	0.652	-0.063	-0.076	0.792	0.790	-0.060
0.254	0.951	0.899	0.310	-0.096	0.655	0.652	-0.063	-0.075	0.798	0.796	-0.060
0.257	0.960	0.913	0.294	-0.096	0.655	0.652	-0.063	-0.075	0.803	0.801	-0.060
0.258	0.959	0.920	0.271	-0.096	0.655	0.652	-0.063	-0.076	0.802	0.800	-0.061
0.265	0.961	0.925	0.260	-0.096	0.655	0.652	-0.063	-0.076	0.803	0.801	-0.061
0.265	0.956	0.936	0.196	-0.096	0.655	0.652	-0.063	-0.076	0.799	0.797	-0.061
0.263	0.951	0.932	0.188	-0.096	0.655	0.652	-0.063	-0.077	0.795	0.793	-0.061
0.268	0.930	0.901	0.230	-0.096	0.655	0.652	-0.063	-0.075	0.782	0.780	-0.059
0.267	0.930	0.907	0.208	-0.096	0.655	0.652	-0.063	-0.077	0.782	0.780	-0.060
0.239	0.932	0.914	0.184	-0.097	0.655	0.652	-0.063	-0.077	0.778	0.776	-0.060
0.219	0.944	0.923	0.200	-0.099	0.655	0.652	-0.065	-0.078	0.787	0.785	-0.061
0.213	0.937	0.913	0.210	-0.099	0.655	0.652	-0.065	-0.078	0.786	0.784	-0.061
0.213	0.928	0.906	0.200	-0.099	0.655	0.652	-0.065	-0.078	0.780	0.778	-0.061
0.213	0.920	0.904	0.168	-0.099	0.655	0.652	-0.065	-0.079	0.773	0.771	-0.061
0.210	0.928	0.906	0.200	-0.099	0.655	0.652	-0.065	-0.078	0.780	0.778	-0.061
0.207	0.939	0.915	0.207	-0.099	0.655	0.652	-0.065	-0.079	0.787	0.785	-0.062
0.205	0.941	0.913	0.228	-0.101	0.655	0.652	-0.066	-0.080	0.790	0.787	-0.063
0.218	0.930	0.895	0.254	-0.101	0.655	0.652	-0.066	-0.079	0.782	0.780	-0.062
0.227	0.924	0.889	0.250	-0.101	0.655	0.652	-0.066	-0.080	0.778	0.776	-0.062
0.233	0.922	0.893	0.228	-0.101	0.655	0.652	-0.066	-0.080	0.776	0.774	-0.062
0.229	0.914	0.903	0.142	-0.101	0.655	0.652	-0.066	-0.081	0.770	0.767	-0.062
0.216	0.931	0.917	0.159	-0.101	0.655	0.652	-0.066	-0.081	0.775	0.772	-0.063
0.216	0.932	0.904	0.229	-0.101	0.655	0.652	-0.066	-0.079	0.783	0.781	-0.062
0.221	0.937	0.904	0.245	-0.101	0.655	0.652	-0.066	-0.079	0.786	0.784	-0.062
0.219	0.918	0.898	0.192	-0.100	0.659	0.656	-0.066	-0.080	0.774	0.772	-0.062
0.215	0.904	0.889	0.165	-0.100	0.659	0.656	-0.066	-0.080	0.764	0.762	-0.061
0.207	0.905	0.890	0.159	-0.098	0.659	0.656	-0.065	-0.079	0.764	0.762	-0.060
0.181	0.911	0.904	0.115	-0.098	0.659	0.656	-0.065	-0.079	0.768	0.766	-0.061
0.180	0.922	0.899	0.200	-0.097	0.659	0.656	-0.064	-0.078	0.771	0.769	-0.060
0.197	0.932	0.900	0.245	-0.096	0.663	0.660	-0.064	-0.075	0.786	0.784	-0.059
