phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.136	2.088	2.062	-0.326	-0.469	1.905	1.699	-0.861	-0.432	1.966	1.785	-0.824
-0.142	2.091	2.061	-0.350	-0.469	1.905	1.699	-0.861	-0.433	1.970	1.788	-0.826
-0.145	2.081	2.054	-0.332	-0.469	1.932	1.724	-0.873	-0.433	1.972	1.790	-0.827
-0.142	2.064	2.057	-0.170	-0.469	1.932	1.724	-0.873	-0.432	1.960	1.780	-0.821
-0.132	2.063	2.055	-0.180	-0.469	1.932	1.724	-0.873	-0.432	1.959	1.779	-0.820
-0.117	2.056	2.054	-0.089	-0.469	1.932	1.724	-0.873	-0.432	1.954	1.775	-0.818
-0.110	2.069	2.061	-0.185	-0.469	1.932	1.724	-0.873	-0.432	1.963	1.783	-0.822
-0.115	2.079	2.053	-0.324	-0.469	1.932	1.724	-0.873	-0.433	1.971	1.789	-0.827
-0.132	2.092	2.064	-0.339	-0.469	1.932	1.724	-0.873	-0.433	1.979	1.797	-0.830
-0.128	2.083	2.077	-0.162	-0.469	1.932	1.724	-0.873	-0.432	1.973	1.792	-0.826
-0.120	2.094	2.084	-0.201	-0.470	1.935	1.725	-0.876	-0.433	1.981	1.798	-0.832
-0.113	2.091	2.075	-0.262	-0.470	1.935	1.725	-0.876	-0.434	1.979	1.796	-0.832
-0.114	2.091	2.059	-0.364	-0.470	1.935	1.725	-0.876	-0.435	1.980	1.796	-0.834
-0.122	2.092	2.051	-0.412	-0.470	1.936	1.726	-0.876	-0.435	1.981	1.797	-0.834
-0.136	2.081	2.047	-0.377	-0.470	1.936	1.726	-0.876	-0.434	1.974	1.791	-0.831
-0.145	2.071	2.043	-0.339	-0.470	1.937	1.727	-0.876	-0.434	1.966	1.784	-0.827
-0.145	2.073	2.057	-0.262	-0.470	1.937	1.727	-0.876	-0.434	1.968	1.786	-0.827
-0.140	2.077	2.069	-0.190	-0.470	1.937	1.727	-0.876	-0.433	1.971	1.789	-0.827
-0.133	2.084	2.057	-0.333	-0.470	1.937	1.727	-0.876	-0.434	1.975	1.792	-0.831
-0.131	2.068	2.056	-0.222	-0.470	1.937	1.727	-0.876	-0.433	1.965	1.783	-0.825
-0.133	2.082	2.064	-0.277	-0.470	1.937	1.727	-0.876	-0.434	1.975	1.792	-0.830
-0.129	2.087	2.073	-0.246	-0.470	1.937	1.727	-0.876	-0.434	1.978	1.795	-0.831
-0.124	2.088	2.067	-0.297	-0.470	1.937	1.727	-0.876	-0.434	1.978	1.795	-0.832
-0.116	2.081	2.070	-0.210	-0.470	1.937	1.727	-0.876	-0.433	1.972	1.790	-0.828
-0.110	2.078	2.068	-0.207	-0.470	1.937	1.727	-0.876	-0.433	1.971	1.789	-0.828
-0.109	2.072	2.057	-0.254	-0.468	1.948	1.739	-0.878	-0.432	1.971	1.790	-0.825
-0.112	2.072	2.044	-0.334	-0.468	1.948	1.739	-0.878	-0.433	1.970	1.789	-0.826
-0.118	2.065	2.039	-0.326	-0.468	1.948	1.739	-0.878	-0.432	1.966	1.785	-0.824
-0.120	2.071	2.048	-0.305	-0.466	1.960	1.751	-0.881	-0.431	1.974	1.793	-0.825
-0.122	2.072	2.051	-0.294	-0.467	1.962	1.751	-0.884	-0.431	1.968	1.788	-0.823
-0.122	2.072	2.051	-0.294	-0.467	1.962	1.751	-0.884	-0.432	1.975	1.794	-0.827
-0.136	2.082	2.036	-0.434	-0.467	1.962	1.751	-0.884	-0.433	1.983	1.800	-0.831
-0.145	2.086	2.050	-0.384	-0.467	1.962	1.751	-0.884	-0.433	1.985	1.802	-0.832
-0.152	2.087	2.064	-0.306	-0.467	1.962	1.751	-0.884	-0.432	1.985	1.803	-0.831
-0.154	2.090	2.070	-0.292	-0.467	1.962	1.751	-0.884	-0.432	1.988	1.805	-0.832
-0.154	2.090	2.070	-0.292	-0.467	1.962	1.751	-0.884	-0.432	1.988	1.805	-0.832
-0.151	2.089	2.072	-0.267	-0.467	1.962	1.751	-0.884	-0.432	1.986	1.804	-0.831
-0.151	2.081	2.071	-0.202	-0.467	1.962	1.751	-0.884	-0.431	1.980	1.799	-0.828
-0.149	2.079	2.078	-0.074	-0.467	1.962	1.751	-0.884	-0.431	1.980	1.799	-0.827
-0.146	2.073	2.065	-0.172	-0.467	1.962	1.751	-0.884	-0.431	1.975	1.794	-0.826
-0.137	2.067	2.064	-0.107	-0.467	1.962	1.751	-0.884	-0.431	1.971	1.791	-0.823
-0.128	2.081	2.060	-0.295	-0.467	1.962	1.751	-0.884	-0.432	1.981	1.799	-0.830
-0.124	2.094	2.063	-0.355	-0.466	1.960	1.751	-0.881	-0.431	1.990	1.808	-0.831
-0.128	2.099	2.067	-0.365	-0.466	1.960	1.751	-0.881	-0.431	1.993	1.811	-0.833
-0.126	2.079	2.066	-0.234	-0.467	1.961	1.751	-0.883	-0.432	1.979	1.798	-0.828
-0.122	2.080	2.072	-0.183	-0.467	1.961	1.751	-0.883	-0.431	1.980	1.799	-0.828
-0.116	2.065	2.061	-0.124	-0.467	1.961	1.751	-0.883	-0.431	1.970	1.790	-0.823
-0.115	2.063	2.055	-0.182	-0.467	1.962	1.751	-0.884	-0.431	1.968	1.788	-0.823
-0.120	2.073	2.050	-0.306	-0.467	1.962	1.751	-0.884	-0.432	1.975	1.794	-0.827
-0.127	2.067	2.036	-0.358	-0.467	1.962	1.751	-0.884	-0.432	1.972	1.791	-0.826
-0.134	2.069	2.038	-0.357	-0.467	1.962	1.751	-0.884	-0.432	1.974	1.792	-0.827
-0.137	2.087	2.043	-0.428	-0.467	1.962	1.751	-0.884	-0.433	1.986	1.803	-0.833
-0.140	2.081	2.045	-0.384	-0.467	1.962	1.751	-0.884	-0.433	1.982	1.799	-0.831
-0.144	2.078	2.023	-0.473	-0.467	1.962	1.751	-0.884	-0.433	1.981	1.798	-0.831
-0.168	2.071	2.011	-0.494	-0.467	1.962	1.751	-0.884	-0.433	1.975	1.793	-0.829
-0.180	2.081	2.047	-0.371	-0.467	1.962	1.751	-0.884	-0.432	1.981	1.799	-0.830
-0.184	2.068	2.056	-0.221	-0.467	1.962	1.751	-0.884	-0.432	1.972	1.791	-0.825
-0.183	2.062	2.049	-0.231	-0.467	1.962	1.751	-0.884	-0.431	1.968	1.788	-0.823
-0.176	2.075	2.063	-0.222	-0.467	1.962	1.751	-0.884	-0.432	1.977	1.796	-0.827
-0.170	2.074	2.055	-0.275	-0.467	1.962	1.751	-0.884	-0.432	1.976	1.795	-0.827
-0.167	2.072	2.048	-0.313	-0.467	1.962	1.751	-0.884	-0.432	1.975	1.794	-0.827
-0.165	2.074	2.028	-0.430	-0.467	1.962	1.752	-0.884	-0.433	1.977	1.795	-0.829
-0.167	2.071	2.016	-0.474	-0.467	1.962	1.752	-0.884	-0.433	1.976	1.794	-0.829
-0.166	2.075	2.031	-0.426	-0.467	1.962	1.752	-0.884	-0.433	1.979	1.796	-0.830
-0.163	2.077	2.048	-0.349	-0.467	1.962	1.752	-0.884	-0.432	1.979	1.797	-0.829
-0.188	2.087	2.020	-0.525	-0.467	1.962	1.752	-0.884	-0.432	1.976	1.794	-0.828
-0.200	2.101	2.034	-0.525	-0.467	1.962	1.752	-0.884	-0.433	1.996	1.812	-0.838
-0.211	2.105	2.020	-0.590	-0.467	1.962	1.752	-0.884	-0.433	2.000	1.815	-0.840
-0.220	2.095	2.017	-0.565	-0.467	1.962	1.752	-0.884	-0.434	1.992	1.808	-0.837
-0.220	2.079	2.042	-0.389	-0.467	1.962	1.752	-0.884	-0.432	1.980	1.798	-0.830
-0.216	2.085	2.061	-0.311	-0.467	1.962	1.752	-0.884	-0.432	1.984	1.802	-0.831
-0.211	2.081	2.046	-0.380	-0.467	1.962	1.752	-0.884	-0.433	1.983	1.800	-0.831
-0.212	2.079	2.037	-0.415	-0.467	1.962	1.752	-0.884	-0.432	1.980	1.798	-0.830
-0.218	2.084	2.044	-0.409	-0.467	1.962	1.752	-0.884	-0.433	1.985	1.802	-0.832
-0.212	2.086	2.058	-0.344	-0.467	1.962	1.752	-0.884	-0.432	1.986	1.803	-0.832
-0.206	2.086	2.053	-0.371	-0.467	1.962	1.752	-0.884	-0.432	1.986	1.803	-0.832
-0.201	2.082	2.027	-0.472	-0.467	1.962	1.752	-0.884	-0.433	1.983	1.800	-0.832
-0.201	2.088	2.014	-0.552	-0.467	1.962	1.752	-0.884	-0.433	1.989	1.805	-0.835
-0.210	2.080	1.981	-0.633	-0.467	1.962	1.752	-0.884	-0.434	1.984	1.800	-0.834
-0.220	2.073	1.994	-0.565	-0.467	1.962	1.752	-0.884	-0.434	1.978	1.795	-0.831
