phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.703	1.268	0.926	0.866	0.738	1.166	0.863	0.784	0.661	1.187	0.937	0.728
0.703	1.274	0.938	0.862	0.736	1.162	0.862	0.780	0.659	1.189	0.940	0.728
0.707	1.271	0.883	0.915	0.736	1.162	0.862	0.780	0.659	1.190	0.941	0.729
0.716	1.274	0.867	0.933	0.735	1.162	0.862	0.780	0.659	1.193	0.943	0.730
0.728	1.284	0.949	0.864	0.735	1.162	0.862	0.780	0.658	1.196	0.946	0.731
0.744	1.276	0.874	0.929	0.735	1.162	0.862	0.780	0.659	1.194	0.944	0.731
0.759	1.283	0.885	0.929	0.735	1.162	0.862	0.780	0.659	1.199	0.948	0.734
0.776	1.281	0.844	0.963	0.735	1.162	0.862	0.780	0.659	1.199	0.948	0.734
0.777	1.304	1.015	0.819	0.735	1.162	0.862	0.780	0.657	1.206	0.955	0.737
0.775	1.303	0.956	0.884	0.735	1.162	0.862	0.780	0.658	1.208	0.956	0.739
0.780	1.296	0.890	0.942	0.735	1.162	0.862	0.780	0.659	1.208	0.955	0.739
0.788	1.291	0.827	0.991	0.735	1.162	0.862	0.780	0.660	1.207	0.954	0.740
0.799	1.284	0.806	0.999	0.735	1.162	0.862	0.780	0.659	1.203	0.951	0.737
0.806	1.296	0.897	0.934	0.735	1.162	0.862	0.780	0.658	1.206	0.954	0.738
0.803	1.319	0.974	0.889	0.735	1.162	0.862	0.780	0.659	1.212	0.958	0.742
0.803	1.319	0.974	0.889	0.735	1.162	0.862	0.780	0.658	1.220	0.965	0.746
0.797	1.321	0.932	0.936	0.735	1.162	0.862	0.780	0.658	1.223	0.967	0.748
0.797	1.316	0.943	0.917	0.735	1.162	0.862	0.780	0.658	1.218	0.964	0.745
0.825	1.286	0.819	0.992	0.735	1.162	0.862	0.780	0.659	1.212	0.958	0.742
0.836	1.291	0.801	1.013	0.734	1.163	0.863	0.780	0.659	1.210	0.956	0.741
0.840	1.287	0.802	1.006	0.734	1.163	0.863	0.780	0.659	1.205	0.953	0.738
0.841	1.290	0.776	1.030	0.734	1.163	0.863	0.780	0.659	1.210	0.956	0.741
0.855	1.295	0.711	1.082	0.735	1.168	0.866	0.784	0.661	1.218	0.961	0.748
0.868	1.295	0.817	1.005	0.735	1.168	0.866	0.784	0.660	1.213	0.958	0.744
0.884	1.293	0.808	1.010	0.736	1.175	0.871	0.788	0.661	1.214	0.958	0.745
0.896	1.297	0.779	1.037	0.736	1.175	0.871	0.788	0.661	1.219	0.962	0.748
0.901	1.305	0.861	0.981	0.736	1.175	0.871	0.788	0.660	1.219	0.963	0.748
0.908	1.293	0.813	1.006	0.736	1.175	0.871	0.788	0.661	1.214	0.958	0.745
0.906	1.285	0.825	0.985	0.736	1.175	0.871	0.788	0.661	1.207	0.953	0.741
0.902	1.279	0.800	0.997	0.736	1.175	0.871	0.788	0.661	1.204	0.950	0.739
0.900	1.278	0.771	1.019	0.736	1.175	0.871	0.788	0.661	1.205	0.951	0.740
0.897	1.282	0.766	1.029	0.736	1.175	0.871	0.788	0.661	1.209	0.954	0.742
0.898	1.282	0.732	1.053	0.736	1.175	0.871	0.788	0.662	1.211	0.955	0.744
0.901	1.291	0.711	1.077	0.736	1.175	0.871	0.788	0.662	1.217	0.960	0.748
0.905	1.295	0.827	0.995	0.736	1.175	0.871	0.788	0.661	1.214	0.958	0.745
0.911	1.288	0.761	1.039	0.736	1.175	0.871	0.788	0.661	1.213	0.957	0.745
0.919	1.286	0.706	1.075	0.736	1.175	0.871	0.788	0.662	1.215	0.958	0.747
0.929	1.292	0.715	1.076	0.736	1.175	0.871	0.788	0.662	1.218	0.961	0.749
0.942	1.288	0.835	0.980	0.736	1.175	0.871	0.788	0.662	1.215	0.958	0.747
0.935	1.289	0.916	0.907	0.736	1.175	0.871	0.788	0.659	1.205	0.952	0.738
0.917	1.302	0.970	0.868	0.736	1.175	0.871	0.788	0.660	1.211	0.957	0.742
0.900	1.307	0.926	0.922	0.736	1.175	0.871	0.788	0.660	1.217	0.962	0.746
0.884	1.298	0.877	0.957	0.736	1.175	0.871	0.788	0.660	1.214	0.959	0.744
0.871	1.306	0.903	0.943	0.736	1.175	0.871	0.788	0.660	1.217	0.962	0.746
0.866	1.295	0.788	1.028	0.737	1.195	0.885	0.803	0.661	1.216	0.960	0.747
0.865	1.295	0.655	1.117	0.737	1.195	0.885	0.803	0.665	1.230	0.968	0.759
0.872	1.292	0.598	1.145	0.738	1.220	0.902	0.821	0.668	1.239	0.973	0.767
0.881	1.296	0.659	1.116	0.738	1.220	0.902	0.821	0.667	1.238	0.973	0.766
0.888	1.284	0.732	1.055	0.738	1.229	0.910	0.827	0.667	1.229	0.966	0.760
0.894	1.285	0.826	0.985	0.738	1.229	0.910	0.827	0.665	1.225	0.964	0.756
0.903	1.305	0.851	0.988	0.738	1.229	0.910	0.827	0.665	1.235	0.972	0.762
0.909	1.308	0.814	1.023	0.738	1.229	0.910	0.827	0.666	1.241	0.976	0.767
0.916	1.294	0.852	0.973	0.738	1.229	0.910	0.827	0.665	1.229	0.967	0.759
0.918	1.299	0.879	0.957	0.738	1.229	0.910	0.827	0.665	1.231	0.969	0.760
0.902	1.297	0.909	0.925	0.738	1.229	0.910	0.827	0.665	1.229	0.967	0.758
0.881	1.286	0.872	0.945	0.738	1.229	0.910	0.827	0.665	1.222	0.962	0.754
0.862	1.290	0.855	0.966	0.738	1.229	0.910	0.827	0.665	1.226	0.965	0.757
0.852	1.296	0.813	1.009	0.738	1.229	0.910	0.827	0.666	1.234	0.970	0.762
0.859	1.302	0.767	1.051	0.738	1.229	0.910	0.827	0.666	1.239	0.974	0.766
0.870	1.314	0.803	1.040	0.738	1.229	0.910	0.827	0.666	1.246	0.980	0.770
0.884	1.298	0.872	0.961	0.738	1.229	0.910	0.827	0.665	1.231	0.969	0.760
0.885	1.302	0.815	1.015	0.738	1.229	0.910	0.827	0.666	1.237	0.973	0.764
0.886	1.297	0.851	0.979	0.738	1.229	0.910	0.827	0.665	1.231	0.969	0.760
0.894	1.290	0.805	1.008	0.738	1.229	0.910	0.827	0.665	1.229	0.967	0.759
0.902	1.294	0.793	1.023	0.738	1.229	0.910	0.827	0.666	1.234	0.970	0.762
0.907	1.297	0.761	1.050	0.738	1.229	0.910	0.827	0.666	1.236	0.972	0.764
0.915	1.311	0.668	1.128	0.738	1.241	0.918	0.835	0.669	1.255	0.985	0.778
0.921	1.318	0.681	1.128	0.738	1.241	0.918	0.835	0.668	1.259	0.988	0.780
0.944	1.299	0.599	1.153	0.739	1.264	0.934	0.851	0.670	1.262	0.989	0.784
0.944	1.299	0.599	1.153	0.739	1.264	0.934	0.851	0.671	1.258	0.985	0.782
0.960	1.295	0.638	1.127	0.740	1.283	0.947	0.865	0.672	1.259	0.985	0.784
1.010	1.292	0.464	1.205	0.740	1.283	0.947	0.865	1.187	1.200	0.449	1.113
1.048	1.299	0.334	1.255	0.740	1.283	0.947	0.865	1.386	1.222	0.224	1.201
1.085	1.294	0.323	1.253	0.740	1.283	0.947	0.865	1.395	1.218	0.213	1.199
1.117	1.295	0.459	1.211	0.740	1.283	0.947	0.865	1.283	1.208	0.343	1.158
1.132	1.306	0.598	1.161	0.740	1.283	0.947	0.865	0.673	1.269	0.992	0.791
1.132	1.312	0.708	1.104	0.740	1.283	0.947	0.865	0.672	1.268	0.992	0.789
1.125	1.305	0.746	1.071	0.740	1.283	0.947	0.865	0.671	1.260	0.987	0.784
1.124	1.307	0.650	1.133	0.740	1.283	0.947	0.865	0.672	1.267	0.991	0.789
1.128	1.311	0.473	1.222	0.740	1.283	0.947	0.865	1.274	1.222	0.357	1.169
1.138	1.306	0.578	1.171	0.740	1.283	0.947	0.865	1.183	1.210	0.457	1.120
1.136	1.304	0.635	1.138	0.740	1.283	0.947	0.865	0.673	1.265	0.989	0.788
1.113	1.297	0.672	1.108	0.740	1.283	0.947	0.865	0.672	1.258	0.984	0.783
1.052	1.308	0.770	1.058	0.740	1.283	0.947	0.865	0.671	1.262	0.988	0.785
1.036	1.307	0.744	1.074	0.740	1.283	0.947	0.865	0.671	1.262	0.988	0.785
1.036	1.303	0.683	1.110	0.740	1.283	0.947	0.865	0.672	1.263	0.988	0.786
1.038	1.295	0.729	1.070	0.740	1.283	0.947	0.865	0.671	1.254	0.982	0.780
1.030	1.298	0.775	1.041	0.740	1.283	0.947	0.865	0.671	1.254	0.982	0.780
1.022	1.287	0.638	1.117	0.740	1.283	0.947	0.865	0.673	1.253	0.980	0.781
1.009	1.288	0.638	1.118	0.740	1.283	0.947	0.865	0.672	1.254	0.981	0.781
1.003	1.287	0.618	1.129	0.740	1.283	0.947	0.865	0.673	1.255	0.981	0.782
0.998	1.289	0.748	1.049	0.740	1.283	0.947	0.865	0.672	1.248	0.977	0.777
0.995	1.286	0.765	1.033	0.740	1.283	0.947	0.865	0.671	1.245	0.975	0.774
0.994	1.295	0.811	1.010	0.740	1.283	0.947	0.865	0.671	1.250	0.979	0.777
